Month,Timestamp,CA,CENT,FL,MIDA,MIDW,NCSC,NE,NW,NY,RM,SE,SW,TE,TN,AKGD,HIMS,HIOA
1,371,3.5E-05,5.1E-05,3.7E-05,-6.2E-05,2.4E-04,2.5E-05,2.4E-05,1.0E-04,2.0E-04,-1.9E-05,4.3E-05,-7.0E-06,8.3E-05,1.8E-04,0.0E+00,0.0E+00,0.0E+00
1,372,3.5E-05,5.1E-05,6.9E-06,1.0E-04,7.8E-05,1.3E-04,4.3E-05,6.2E-05,9.4E-05,1.0E-04,5.3E-05,8.8E-05,1.2E-05,-3.6E-04,0.0E+00,0.0E+00,0.0E+00
1,373,3.3E-05,5.0E-05,4.2E-05,1.0E-04,7.8E-05,1.0E-04,4.3E-05,1.5E-04,3.5E-05,1.1E-04,4.0E-05,8.8E-05,6.8E-05,1.8E-04,0.0E+00,0.0E+00,0.0E+00
1,374,3.3E-05,7.0E-05,5.5E-05,7.5E-05,6.8E-05,1.0E-04,2.4E-05,3.9E-05,3.5E-05,6.1E-05,2.4E-05,8.8E-05,6.8E-05,1.8E-04,0.0E+00,0.0E+00,0.0E+00
1,375,3.8E-05,5.1E-05,5.5E-05,7.5E-05,3.4E-05,1.5E-04,1.9E-05,5.5E-05,-8.4E-05,1.5E-05,4.0E-05,5.1E-05,8.3E-05,1.8E-04,0.0E+00,0.0E+00,0.0E+00
1,376,-1.3E-06,2.8E-05,6.9E-06,-6.2E-05,2.3E-04,1.8E-04,7.4E-05,8.2E-05,-8.1E-05,8.7E-05,3.5E-05,-2.1E-04,3.6E-05,1.8E-04,0.0E+00,0.0E+00,0.0E+00
1,377,4.1E-05,3.9E-05,5.7E-05,1.6E-05,6.8E-05,6.8E-05,-1.8E-05,1.1E-04,4.7E-05,4.1E-05,7.6E-05,1.7E-04,6.6E-05,-3.3E-04,0.0E+00,0.0E+00,0.0E+00
1,378,-1.3E-06,8.1E-05,5.7E-05,1.2E-04,-1.1E-05,1.4E-04,3.8E-05,1.1E-04,1.5E-04,4.5E-05,4.5E-05,1.1E-04,9.8E-05,1.8E-04,0.0E+00,0.0E+00,0.0E+00
1,379,-1.3E-06,4.7E-05,5.7E-05,1.2E-04,6.8E-05,1.1E-04,3.8E-05,1.1E-04,4.7E-05,9.8E-05,4.5E-05,1.1E-04,5.1E-05,5.3E-04,0.0E+00,0.0E+00,0.0E+00
1,380,4.1E-05,5.4E-05,5.7E-05,1.6E-05,2.3E-04,6.8E-05,1.9E-05,1.1E-04,8.9E-05,9.8E-05,7.6E-05,1.7E-04,5.8E-05,-2.1E-04,0.0E+00,0.0E+00,0.0E+00
1,381,4.9E-05,3.9E-05,4.0E-05,-6.2E-05,3.1E-05,1.7E-04,1.9E-05,1.1E-04,1.8E-04,1.5E-05,3.5E-05,-9.7E-05,1.1E-04,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,382,2.8E-05,1.3E-04,5.7E-05,7.5E-05,4.5E-05,1.8E-04,1.0E-04,1.1E-04,9.4E-05,7.7E-05,2.4E-05,4.8E-05,3.6E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,383,4.4E-05,2.8E-05,2.1E-05,2.4E-04,-1.4E-06,2.6E-04,2.6E-05,8.4E-05,1.2E-04,1.1E-05,1.7E-05,-1.0E-04,6.8E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,384,3.2E-05,5.1E-05,3.9E-05,8.5E-05,1.2E-04,1.3E-04,3.7E-05,8.2E-05,6.2E-05,1.1E-04,3.8E-05,5.1E-05,5.8E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,385,3.8E-05,7.0E-05,1.1E-04,1.9E-05,6.6E-05,1.0E-04,2.6E-05,7.9E-05,1.2E-04,-3.5E-05,6.1E-05,8.8E-05,5.8E-05,6.3E-05,0.0E+00,0.0E+00,0.0E+00
1,386,3.8E-05,7.0E-05,3.9E-05,1.9E-05,6.6E-05,1.0E-04,2.6E-05,7.9E-05,1.2E-04,-3.5E-05,6.1E-05,8.8E-05,1.2E-05,6.3E-05,0.0E+00,0.0E+00,0.0E+00
1,387,3.2E-05,7.0E-05,6.5E-05,1.9E-05,6.6E-05,1.9E-04,3.7E-05,7.9E-05,1.2E-04,-3.5E-05,5.6E-05,8.8E-05,6.8E-05,6.3E-05,0.0E+00,0.0E+00,0.0E+00
1,388,3.5E-05,8.1E-05,9.1E-05,1.9E-05,6.6E-05,1.0E-04,4.5E-05,7.9E-05,6.2E-05,1.1E-04,4.8E-05,8.8E-05,8.3E-05,2.3E-04,0.0E+00,0.0E+00,0.0E+00
1,389,4.4E-05,3.9E-05,1.0E-04,1.9E-04,-1.4E-06,1.3E-04,-2.6E-05,8.2E-05,1.2E-04,9.8E-05,5.3E-05,5.1E-05,1.1E-04,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,390,2.8E-05,4.1E-05,5.4E-05,-5.6E-05,1.3E-04,1.8E-04,4.1E-05,8.2E-05,8.5E-05,4.1E-05,1.6E-05,-2.1E-04,4.9E-05,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,391,6.9E-05,8.4E-05,6.5E-05,-6.2E-05,7.2E-05,1.7E-04,3.4E-05,1.1E-04,4.7E-05,4.1E-05,3.5E-05,4.8E-05,6.2E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,392,5.9E-06,8.4E-05,5.4E-05,1.8E-04,3.4E-05,1.7E-04,3.4E-05,8.2E-05,1.5E-04,8.7E-05,4.3E-05,-2.1E-04,6.2E-05,4.9E-04,0.0E+00,0.0E+00,0.0E+00
1,393,4.5E-05,8.4E-05,4.0E-05,1.6E-05,3.4E-05,1.8E-04,-5.9E-06,9.2E-05,1.2E-04,1.5E-05,5.1E-05,-1.0E-04,-3.1E-06,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,394,3.5E-05,4.7E-05,3.9E-05,1.8E-04,3.4E-05,2.5E-05,3.7E-05,6.2E-05,-8.1E-05,1.5E-05,4.0E-05,5.1E-05,-3.1E-06,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,395,5.9E-05,5.3E-05,4.2E-05,1.8E-04,3.4E-05,2.6E-04,4.4E-05,1.0E-04,8.5E-05,1.5E-05,4.0E-05,3.4E-05,-3.1E-06,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,396,5.9E-05,4.7E-05,5.1E-05,1.8E-04,2.3E-04,1.5E-04,3.3E-05,6.0E-05,6.0E-05,1.5E-05,5.3E-05,3.4E-05,1.4E-04,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,397,3.5E-05,8.4E-05,5.1E-05,-6.2E-05,3.4E-05,1.3E-04,5.1E-05,1.1E-04,9.4E-05,1.5E-05,5.1E-05,1.1E-04,9.8E-05,6.3E-05,0.0E+00,0.0E+00,0.0E+00
1,398,3.5E-05,4.1E-05,5.1E-05,7.5E-05,6.8E-05,1.1E-04,1.9E-05,6.0E-05,-8.4E-05,7.7E-05,5.1E-05,1.9E-05,4.9E-05,2.6E-04,0.0E+00,0.0E+00,0.0E+00
1,399,4.5E-05,4.7E-05,5.5E-05,7.5E-05,6.8E-05,1.0E-04,5.0E-06,1.5E-04,8.5E-05,6.1E-05,5.3E-05,1.1E-04,5.1E-05,2.6E-04,0.0E+00,0.0E+00,0.0E+00
1,400,6.9E-05,4.7E-05,6.9E-06,7.5E-05,-1.1E-05,1.3E-04,5.0E-06,8.2E-05,4.7E-05,6.1E-05,5.1E-05,8.8E-05,9.8E-05,6.3E-05,0.0E+00,0.0E+00,0.0E+00
1,401,-1.3E-06,4.7E-05,9.1E-05,1.0E-04,3.6E-05,2.5E-05,2.4E-05,1.1E-04,7.7E-05,8.7E-05,5.5E-05,1.5E-04,6.2E-05,4.9E-04,0.0E+00,0.0E+00,0.0E+00
1,402,5.7E-05,5.4E-05,9.6E-05,1.6E-04,2.0E-04,1.7E-04,4.3E-05,1.1E-04,4.7E-05,4.1E-05,1.6E-05,1.1E-04,9.0E-05,2.6E-04,0.0E+00,0.0E+00,0.0E+00
1,403,-1.3E-06,2.8E-05,9.6E-05,1.6E-05,2.0E-04,2.5E-05,4.7E-05,1.1E-04,2.1E-04,4.1E-05,3.5E-05,1.1E-04,6.2E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,404,-1.3E-06,7.0E-05,5.0E-05,-6.2E-05,2.0E-04,2.6E-04,4.1E-05,1.1E-04,-8.4E-05,8.7E-05,5.1E-05,1.1E-04,4.9E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,405,5.7E-05,5.0E-05,6.5E-05,7.5E-05,3.6E-05,1.3E-04,-5.9E-06,1.1E-04,1.3E-04,8.7E-05,2.4E-05,1.7E-04,5.1E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,406,5.7E-05,8.1E-05,4.8E-05,-5.6E-05,-1.1E-05,1.1E-04,1.4E-05,8.2E-05,8.7E-05,9.8E-05,4.8E-05,-9.7E-05,2.5E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,407,-1.3E-06,3.3E-05,5.5E-05,-5.9E-05,2.3E-04,-5.2E-05,4.4E-05,8.2E-05,1.2E-04,9.8E-05,3.4E-05,1.5E-04,8.3E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,408,-1.3E-06,5.6E-05,6.7E-05,8.5E-05,1.0E-04,1.9E-04,3.0E-05,7.9E-05,5.5E-05,1.5E-05,3.5E-05,1.3E-04,1.2E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,409,4.1E-05,1.0E-04,5.9E-05,9.0E-05,1.0E-04,1.5E-04,3.0E-05,1.8E-06,9.8E-05,1.5E-05,3.3E-05,4.4E-05,7.1E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,410,4.1E-05,5.6E-05,2.0E-05,9.0E-05,3.1E-05,4.4E-05,3.0E-05,1.8E-06,7.0E-05,1.5E-05,3.3E-05,-7.0E-06,7.5E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,411,4.9E-05,5.6E-05,5.9E-05,8.5E-05,1.0E-04,4.4E-05,3.0E-05,7.9E-05,7.0E-05,1.5E-05,3.3E-05,-7.0E-06,7.5E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,412,4.1E-05,2.6E-05,5.9E-05,1.9E-04,7.2E-05,-1.2E-05,4.4E-05,8.2E-05,5.5E-05,7.7E-05,3.3E-05,8.8E-05,7.5E-05,2.6E-04,0.0E+00,0.0E+00,0.0E+00
1,413,9.1E-06,3.3E-05,5.5E-05,-3.4E-06,-1.1E-05,1.7E-04,4.5E-05,8.4E-05,8.9E-05,1.5E-05,3.5E-05,5.1E-05,7.1E-05,6.3E-05,0.0E+00,0.0E+00,0.0E+00
1,414,3.0E-05,3.3E-05,3.9E-05,1.0E-04,3.6E-05,1.3E-04,4.1E-05,8.4E-05,8.4E-05,9.8E-05,4.8E-05,1.3E-04,1.2E-05,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,415,3.0E-05,8.1E-05,9.1E-05,1.6E-04,1.6E-04,2.5E-05,4.3E-05,8.4E-05,6.0E-05,9.8E-05,1.7E-05,-2.1E-04,6.8E-05,1.6E-04,0.0E+00,0.0E+00,0.0E+00
1,416,2.8E-05,9.4E-05,2.1E-05,1.6E-04,1.6E-04,2.6E-04,3.4E-05,5.5E-05,2.0E-04,9.8E-05,3.8E-05,5.1E-05,1.2E-05,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,417,3.8E-05,3.3E-05,5.3E-05,1.6E-05,1.6E-04,1.9E-04,5.0E-06,6.2E-05,9.4E-05,9.8E-05,3.8E-05,-7.0E-06,1.2E-05,4.9E-04,0.0E+00,0.0E+00,0.0E+00
1,418,3.5E-05,8.1E-05,4.2E-05,1.8E-04,2.0E-04,-5.2E-05,4.7E-05,2.9E-05,6.0E-05,7.7E-05,5.6E-05,1.1E-04,1.2E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,419,3.5E-05,8.1E-05,5.1E-05,-6.2E-05,2.0E-04,1.5E-04,4.1E-05,1.0E-04,1.3E-04,6.1E-05,6.1E-05,1.9E-05,5.8E-05,4.9E-04,0.0E+00,0.0E+00,0.0E+00
1,420,3.5E-05,3.3E-05,5.1E-05,1.0E-04,2.0E-04,-1.2E-05,1.4E-05,1.2E-04,1.3E-04,1.1E-04,6.1E-05,1.5E-04,1.2E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,421,3.3E-05,9.4E-05,5.5E-05,7.5E-05,2.0E-04,1.5E-04,4.0E-06,1.0E-04,-4.2E-05,2.2E-05,3.2E-05,1.5E-04,5.8E-05,4.9E-04,0.0E+00,0.0E+00,0.0E+00
1,422,4.5E-05,5.6E-05,4.2E-05,7.5E-05,3.6E-05,1.5E-04,1.0E-04,1.2E-04,1.3E-04,2.2E-05,6.1E-05,1.5E-04,5.8E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,423,3.8E-05,6.4E-05,4.8E-05,7.5E-05,3.6E-05,4.4E-05,1.9E-05,1.2E-04,1.9E-04,1.1E-05,5.6E-05,1.5E-04,7.1E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,424,8.4E-05,6.4E-05,6.5E-05,1.0E-04,3.6E-05,2.5E-04,4.1E-05,9.2E-05,1.9E-04,1.1E-04,4.8E-05,1.1E-04,5.8E-05,4.9E-04,0.0E+00,0.0E+00,0.0E+00
1,425,4.1E-05,1.0E-04,5.0E-05,1.8E-04,2.0E-04,2.0E-05,1.9E-05,8.2E-05,8.5E-05,1.1E-04,2.4E-05,-2.1E-04,8.3E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,426,-1.3E-06,5.6E-05,4.0E-05,1.6E-05,3.6E-05,1.0E-04,1.9E-05,1.8E-06,1.8E-04,1.1E-05,2.4E-05,1.7E-04,8.3E-05,4.9E-04,0.0E+00,0.0E+00,0.0E+00
1,427,-1.3E-06,5.6E-05,9.6E-05,1.8E-04,7.8E-05,1.9E-04,3.4E-05,7.9E-05,8.5E-05,1.1E-04,4.8E-05,1.1E-04,1.1E-05,6.3E-05,0.0E+00,0.0E+00,0.0E+00
1,428,-1.3E-06,1.0E-04,5.7E-05,1.0E-04,2.4E-04,1.9E-04,4.3E-05,1.8E-04,2.0E-04,1.0E-04,1.7E-05,1.1E-04,6.8E-05,6.3E-05,0.0E+00,0.0E+00,0.0E+00
1,429,4.1E-05,6.4E-05,2.1E-05,9.4E-05,3.4E-05,1.1E-04,2.8E-05,1.5E-04,9.4E-05,-1.9E-05,6.1E-05,1.7E-04,6.8E-05,2.6E-04,0.0E+00,0.0E+00,0.0E+00
1,430,4.9E-05,4.9E-05,4.8E-05,3.9E-05,1.3E-04,1.8E-04,4.5E-05,3.9E-05,8.4E-05,1.5E-04,3.4E-05,6.8E-05,5.8E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,431,6.9E-05,5.6E-05,5.5E-05,8.5E-05,1.3E-04,-3.5E-05,4.4E-05,3.9E-05,9.2E-05,9.5E-05,4.5E-05,-2.1E-04,7.1E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,432,-1.3E-06,8.6E-05,5.9E-05,1.6E-04,4.5E-05,9.5E-05,4.4E-05,1.5E-04,1.2E-04,1.4E-04,4.5E-05,1.3E-04,7.5E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,433,8.4E-05,8.6E-05,2.0E-05,1.6E-04,6.1E-05,9.5E-05,2.4E-05,6.2E-05,5.5E-05,1.4E-04,3.3E-05,5.1E-05,7.5E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,434,8.4E-05,8.6E-05,2.0E-05,1.6E-04,-1.4E-06,9.5E-05,2.4E-05,1.0E-04,5.5E-05,-5.5E-05,3.3E-05,5.1E-05,7.5E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,435,8.4E-05,5.6E-05,9.5E-05,1.9E-05,-1.4E-06,9.5E-05,3.0E-05,6.2E-05,3.0E-05,-5.5E-05,3.6E-05,-1.0E-04,7.5E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,436,2.8E-05,6.7E-05,2.0E-05,1.9E-05,6.1E-05,-3.5E-05,4.4E-05,3.9E-05,8.9E-05,4.6E-05,3.3E-05,1.3E-04,5.8E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,437,4.9E-05,1.0E-04,5.9E-05,8.5E-05,6.4E-05,1.5E-04,3.7E-05,9.2E-05,1.9E-04,1.5E-04,3.5E-05,6.8E-05,8.3E-05,6.3E-05,0.0E+00,0.0E+00,0.0E+00
1,438,5.7E-05,2.6E-05,5.3E-05,3.9E-05,2.3E-04,1.1E-04,2.2E-05,9.2E-05,6.0E-05,-3.5E-05,6.1E-05,1.7E-04,1.1E-04,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,439,9.1E-06,8.1E-05,1.1E-04,7.5E-05,2.4E-04,1.0E-04,4.7E-05,9.2E-05,1.8E-04,2.2E-05,3.8E-05,1.1E-04,5.1E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,440,2.8E-05,5.0E-05,4.8E-05,-6.2E-05,2.4E-04,2.0E-05,5.0E-06,1.1E-04,1.8E-04,2.2E-05,3.8E-05,4.8E-05,5.1E-05,2.6E-04,0.0E+00,0.0E+00,0.0E+00
1,441,3.5E-05,8.1E-05,4.9E-05,1.8E-04,2.4E-04,1.7E-04,4.7E-05,1.1E-04,2.1E-04,-3.5E-05,3.8E-05,8.8E-05,5.1E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,442,3.6E-05,5.0E-05,5.5E-05,1.8E-04,-1.1E-05,-5.2E-05,5.0E-06,1.2E-04,8.9E-05,2.2E-05,5.6E-05,1.2E-04,3.1E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,443,4.5E-05,5.1E-05,4.2E-05,1.8E-04,-1.1E-05,1.8E-04,4.3E-05,1.0E-04,2.0E-04,1.1E-05,6.1E-05,1.1E-04,5.8E-05,1.7E-04,0.0E+00,0.0E+00,0.0E+00
1,444,3.9E-05,2.8E-05,5.3E-05,-6.2E-05,6.8E-05,1.8E-04,2.4E-05,1.2E-04,2.0E-04,1.1E-04,3.2E-05,1.1E-04,5.1E-05,2.6E-04,0.0E+00,0.0E+00,0.0E+00
1,445,3.3E-05,1.3E-04,1.1E-04,7.5E-05,2.3E-04,1.9E-04,7.4E-05,2.3E-05,2.0E-04,6.1E-05,6.1E-05,1.9E-05,5.1E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,446,3.9E-05,3.9E-05,3.7E-05,7.5E-05,1.3E-04,1.9E-04,-1.8E-05,2.3E-04,2.0E-04,6.1E-05,3.2E-05,1.1E-04,5.1E-05,3.0E-04,0.0E+00,0.0E+00,0.0E+00
1,447,5.9E-06,5.4E-05,5.7E-05,7.5E-05,1.0E-04,1.9E-04,6.9E-05,1.0E-04,4.7E-05,1.5E-05,3.2E-05,1.2E-04,9.8E-05,2.6E-04,0.0E+00,0.0E+00,0.0E+00
1,448,4.1E-05,4.1E-05,4.0E-05,7.5E-05,7.2E-05,2.5E-04,3.8E-05,9.2E-05,4.7E-05,8.7E-05,3.8E-05,8.8E-05,6.2E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,449,9.1E-06,8.4E-05,5.7E-05,1.0E-04,2.3E-04,1.1E-04,4.8E-05,8.2E-05,7.7E-05,4.1E-05,1.7E-05,6.8E-05,3.9E-05,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,450,8.0E-05,4.7E-05,6.6E-05,-6.2E-05,6.8E-05,1.9E-04,2.5E-05,8.4E-05,1.5E-04,4.1E-05,6.4E-05,4.7E-05,6.0E-05,1.6E-04,0.0E+00,0.0E+00,0.0E+00
1,451,8.0E-05,4.7E-05,5.7E-05,1.0E-04,6.8E-05,1.9E-04,4.8E-05,8.4E-05,7.7E-05,8.7E-05,6.4E-05,4.4E-05,3.9E-05,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,452,8.0E-05,4.7E-05,4.0E-05,7.5E-05,3.4E-05,1.9E-04,3.8E-05,8.4E-05,2.0E-04,9.8E-05,4.8E-05,4.7E-05,9.9E-05,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,453,3.0E-05,4.7E-05,5.0E-05,2.4E-04,7.2E-05,-2.2E-05,3.4E-05,8.2E-05,-8.1E-05,8.7E-05,4.8E-05,4.4E-05,5.0E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,454,8.0E-05,8.4E-05,6.5E-05,-5.9E-05,3.1E-05,1.5E-04,-2.6E-05,8.4E-05,-4.2E-05,9.8E-05,3.2E-05,1.1E-04,4.9E-05,4.9E-04,0.0E+00,0.0E+00,0.0E+00
1,455,8.0E-05,8.4E-05,4.9E-05,1.9E-05,9.2E-05,1.3E-04,4.5E-05,8.2E-05,6.9E-05,9.8E-05,4.3E-05,6.8E-05,5.8E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,456,3.0E-05,7.3E-05,6.7E-05,1.7E-04,-1.4E-06,1.3E-04,4.5E-05,8.2E-05,3.0E-05,7.7E-05,3.4E-05,1.5E-04,2.5E-05,-1.9E-04,0.0E+00,0.0E+00,0.0E+00
1,457,8.0E-05,7.3E-05,5.9E-05,1.3E-06,8.2E-05,1.3E-04,3.3E-05,1.8E-06,5.5E-05,6.1E-05,3.2E-05,-2.1E-04,3.6E-05,4.9E-04,0.0E+00,0.0E+00,0.0E+00
1,458,8.0E-05,4.7E-05,2.0E-05,1.3E-06,-1.4E-06,-3.5E-05,3.0E-05,1.8E-06,5.5E-05,6.1E-05,3.4E-05,-2.1E-04,3.6E-05,2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,459,8.0E-05,4.7E-05,9.5E-05,1.3E-06,6.1E-05,-3.5E-05,3.0E-05,1.8E-06,5.5E-05,6.1E-05,3.2E-05,-2.1E-04,3.6E-05,8.2E-04,0.0E+00,0.0E+00,0.0E+00
1,460,3.0E-05,5.3E-05,2.0E-05,1.7E-04,1.6E-04,4.4E-05,4.4E-05,1.8E-06,1.2E-04,6.1E-05,3.8E-05,1.5E-04,3.6E-05,7.0E-04,0.0E+00,0.0E+00,0.0E+00
1,461,4.7E-05,7.5E-05,5.9E-05,8.5E-05,1.3E-04,1.9E-04,3.7E-05,7.9E-05,9.2E-05,8.7E-05,5.3E-05,1.5E-04,3.1E-05,-2.2E-04,0.0E+00,0.0E+00,0.0E+00
1,462,6.3E-05,7.5E-05,5.5E-05,7.5E-05,2.4E-04,1.1E-04,-5.9E-06,8.2E-05,3.5E-05,4.1E-05,7.6E-05,1.7E-04,9.8E-05,-5.0E-05,0.0E+00,0.0E+00,0.0E+00
1,463,4.3E-05,7.5E-05,4.8E-05,1.6E-05,6.9E-05,1.9E-04,2.4E-05,8.4E-05,-8.1E-05,4.1E-05,1.6E-05,1.1E-04,9.8E-05,-2.8E-05,0.0E+00,0.0E+00,0.0E+00
1,464,5.7E-05,7.5E-05,6.9E-06,1.6E-05,1.9E-04,1.8E-04,3.8E-05,1.8E-06,1.8E-04,4.1E-05,5.1E-05,-9.7E-05,3.1E-05,-5.0E-05,0.0E+00,0.0E+00,0.0E+00
1,465,4.4E-05,7.5E-05,4.8E-05,1.8E-04,1.9E-04,1.3E-04,7.4E-05,6.2E-05,-8.1E-05,8.7E-05,4.0E-05,5.1E-05,1.1E-04,5.9E-04,0.0E+00,0.0E+00,0.0E+00
1,466,3.6E-05,7.5E-05,4.8E-05,1.6E-05,1.9E-04,1.2E-04,-1.8E-05,1.1E-04,8.5E-05,8.7E-05,4.8E-05,-7.0E-06,8.3E-05,5.9E-04,0.0E+00,0.0E+00,0.0E+00
1,467,4.5E-05,5.3E-05,6.9E-06,1.6E-05,6.9E-05,1.2E-04,3.8E-05,2.3E-04,8.5E-05,8.7E-05,5.6E-05,1.1E-04,8.3E-05,-5.3E-05,0.0E+00,0.0E+00,0.0E+00
1,468,4.5E-05,4.7E-05,3.9E-05,1.6E-04,6.9E-05,1.2E-04,-1.8E-05,2.3E-05,-8.1E-05,8.7E-05,3.8E-05,1.9E-05,6.8E-05,-5.3E-05,0.0E+00,0.0E+00,0.0E+00
1,469,3.9E-05,7.3E-05,2.1E-05,1.6E-04,1.6E-04,9.5E-05,7.4E-05,1.2E-04,1.8E-04,8.7E-05,5.6E-05,3.1E-05,1.2E-05,7.0E-04,0.0E+00,0.0E+00,0.0E+00
1,470,4.5E-05,4.1E-05,9.1E-05,1.6E-04,1.6E-04,3.9E-05,7.4E-05,5.6E-05,6.0E-05,8.7E-05,3.8E-05,3.1E-05,5.8E-05,1.8E-04,0.0E+00,0.0E+00,0.0E+00
1,471,3.2E-05,8.1E-05,5.7E-05,1.6E-04,6.9E-05,9.5E-05,1.9E-05,2.3E-04,8.5E-05,9.8E-05,4.8E-05,3.1E-05,5.8E-05,5.9E-04,0.0E+00,0.0E+00,0.0E+00
1,472,4.1E-05,3.9E-05,4.0E-05,1.2E-04,1.9E-04,-1.2E-05,1.9E-05,1.5E-04,-8.1E-05,8.7E-05,6.4E-05,1.1E-04,5.8E-05,2.5E-04,0.0E+00,0.0E+00,0.0E+00
1,473,4.7E-05,3.9E-05,1.0E-04,1.1E-04,1.1E-04,1.9E-04,2.5E-05,8.2E-05,8.9E-05,4.1E-05,5.1E-05,1.3E-04,6.8E-05,3.2E-04,0.0E+00,0.0E+00,0.0E+00
1,474,4.1E-05,1.3E-04,5.7E-05,6.1E-05,1.1E-04,1.1E-04,3.8E-05,8.4E-05,2.0E-04,4.1E-05,3.5E-05,1.7E-04,1.1E-05,-2.8E-05,0.0E+00,0.0E+00,0.0E+00
1,475,4.1E-05,2.8E-05,6.5E-05,6.1E-05,1.1E-04,1.0E-04,7.4E-05,1.1E-04,1.2E-04,8.7E-05,4.3E-05,6.8E-05,8.3E-05,-2.8E-05,0.0E+00,0.0E+00,0.0E+00
1,476,4.1E-05,8.1E-05,6.0E-05,6.1E-05,1.1E-04,1.1E-04,1.9E-05,1.1E-04,8.5E-05,8.7E-05,3.5E-05,-9.7E-05,8.3E-05,-2.8E-05,0.0E+00,0.0E+00,0.0E+00
1,477,4.1E-05,5.1E-05,3.7E-05,6.1E-05,1.4E-04,1.1E-04,5.0E-06,1.1E-04,9.4E-05,8.7E-05,5.1E-05,-9.7E-05,1.2E-05,2.5E-04,0.0E+00,0.0E+00,0.0E+00
1,478,4.7E-05,8.1E-05,1.1E-04,1.2E-04,1.9E-04,1.0E-04,1.4E-05,1.1E-04,1.3E-04,9.8E-05,4.0E-05,6.8E-05,5.8E-05,2.5E-04,0.0E+00,0.0E+00,0.0E+00
1,479,4.7E-05,8.1E-05,4.9E-05,1.6E-05,1.6E-04,1.9E-04,3.3E-05,8.4E-05,8.4E-05,1.5E-05,6.4E-05,4.8E-05,7.1E-05,-5.0E-05,0.0E+00,0.0E+00,0.0E+00
1,480,3.0E-05,8.1E-05,5.1E-05,7.5E-05,3.6E-05,1.1E-04,4.4E-05,8.2E-05,8.7E-05,6.1E-05,1.7E-05,1.3E-04,5.8E-05,-5.0E-05,0.0E+00,0.0E+00,0.0E+00
1,481,8.0E-05,8.1E-05,5.9E-05,9.4E-05,7.8E-05,1.1E-04,3.0E-05,8.2E-05,1.2E-04,2.2E-05,4.8E-05,5.1E-05,6.8E-05,2.5E-04,0.0E+00,0.0E+00,0.0E+00
1,482,8.0E-05,2.8E-05,2.0E-05,9.4E-05,7.8E-05,1.1E-04,2.4E-05,7.9E-05,3.0E-05,-1.9E-05,3.8E-05,4.4E-05,8.3E-05,-2.8E-05,0.0E+00,0.0E+00,0.0E+00
